employee_id,project_id,role_in_project,start_date,end_date,task_count,performance_score,project_success_score,manager_feedback_score
E00057,P00872,Project Team Member,2023-04-30,2023-05-04,1,7.1,8.5,7.2
E00058,P00017,Project Team Member,2024-05-18,2024-06-11,1,5.7,5.7,6.8
E00058,P00029,Project Team Member,2025-08-22,2025-08-30,1,7.2,8.3,7.5
E00058,P00060,Project Team Member,2025-04-03,2025-04-14,1,6.6,7.0,7.2
E00058,P00097,Project Team Member,2025-11-10,2025-11-16,1,6.9,7.3,7.4
E00058,P00126,Project Team Member,2026-02-27,2026-03-04,1,7.1,7.7,7.4
E00058,P00167,Project Team Member,2025-08-08,2025-08-10,1,6.0,7.3,6.9
E00058,P00304,Project Team Member,2025-03-31,2025-04-07,1,9.4,9.7,8.6
E00058,P00323,Project Team Member,2025-11-03,2025-11-12,1,7.4,8.6,7.6
E00058,P00335,Project Team Member,2024-03-08,2024-03-21,1,7.7,9.1,7.8
E00058,P00343,Project Team Member,2024-05-23,2024-06-03,1,8.8,9.1,8.3
E00058,P00380,Project Team Member,2023-09-29,2023-10-02,1,7.4,6.7,7.6
E00058,P00414,Project Team Member,2026-01-14,2026-01-21,1,8.7,9.1,8.2
E00058,P00494,Project Team Member,2024-07-12,2024-07-19,1,6.9,7.4,7.4
E00058,P00495,Project Team Member,2025-09-29,2025-10-08,1,8.4,8.3,8.1
E00058,P00544,Project Team Member,2025-10-25,2025-11-17,1,7.7,7.4,7.8
E00058,P00609,Project Team Member,2023-02-07,2023-02-18,1,6.6,7.9,7.2
E00058,P00627,Project Team Member,2024-03-03,2024-03-11,1,9.1,9.7,8.4
E00058,P00672,Project Team Member,2025-11-12,2025-12-31,2,7.5,8.0,7.6
E00058,P00687,Project Team Member,2024-09-18,2024-09-27,1,5.9,5.5,6.8
E00058,P00720,Project Team Member,2025-01-06,2025-01-18,1,6.0,6.7,6.9
E00058,P00735,Project Team Member,2024-01-05,2024-01-14,1,5.5,5.0,6.6
E00058,P00739,Project Team Member,2025-11-04,2025-11-12,1,6.8,8.2,7.3
E00058,P00743,Project Team Member,2023-10-02,2023-10-14,1,6.4,7.4,7.1
E00058,P00752,Project Team Member,2025-03-17,2025-03-20,1,5.5,5.0,6.6
E00058,P00772,Project Team Member,2024-07-27,2024-08-03,1,7.8,8.9,7.8
E00058,P00834,Project Team Member,2024-05-10,2024-05-10,1,5.5,5.0,6.6
E00059,P00194,Project Team Member,2025-05-25,2025-05-27,1,5.5,5.0,6.8
E00059,P00216,Project Team Member,2024-10-04,2024-10-10,1,5.5,5.0,6.8
E00059,P00273,Project Team Member,2026-02-09,2026-02-13,1,5.5,5.0,6.8
E00059,P00454,Project Team Member,2024-03-01,2024-03-12,1,6.2,6.8,7.2
E00059,P00618,Project Team Member,2023-10-14,2023-10-26,1,6.6,6.4,7.4
E00059,P00652,Project Team Member,2024-07-31,2024-08-04,1,5.5,5.0,6.8
E00060,P00009,Contributor,2023-10-30,2023-11-07,1,7.0,7.8,7.9
E00060,P00026,Contributor,2023-07-28,2023-08-05,1,6.7,7.5,7.8
E00060,P00041,Contributor,2025-08-11,2025-08-18,1,5.5,5.0,7.2
E00060,P00042,Contributor,2024-08-03,2024-08-21,1,7.5,8.7,8.2
E00060,P00115,Contributor,2025-11-02,2025-11-14,1,7.4,8.4,8.1
E00060,P00191,Contributor,2025-07-31,2025-08-15,1,5.5,5.2,7.2
E00060,P00327,Contributor,2026-01-03,2026-01-17,1,5.5,5.0,7.2
E00060,P00367,Contributor,2025-02-14,2025-02-25,1,7.0,7.6,7.9
E00060,P00411,Contributor,2024-02-18,2024-02-22,1,6.1,6.5,7.4
E00060,P00414,Contributor,2026-02-14,2026-02-19,1,5.5,5.0,7.2
E00060,P00455,Contributor,2025-02-15,2025-02-24,1,5.7,5.2,7.2
E00060,P00507,Contributor,2025-07-22,2025-08-14,1,6.5,7.5,7.6
E00060,P00522,Contributor,2026-01-17,2026-01-30,1,7.8,8.4,8.3
E00060,P00554,Contributor,2024-12-12,2024-12-18,1,7.9,7.5,8.4
E00060,P00585,Contributor,2025-07-04,2025-07-16,1,7.7,8.8,8.2
E00060,P00598,Contributor,2023-06-09,2023-06-20,1,5.5,5.0,7.2
E00060,P00600,Contributor,2025-04-17,2025-05-02,1,7.2,6.2,8.0
E00060,P00607,Contributor,2026-03-02,2026-03-17,1,5.5,5.0,7.2
E00060,P00612,Contributor,2023-08-27,2023-09-05,1,6.0,5.9,7.4
E00060,P00618,Contributor,2024-06-12,2024-06-20,1,7.1,8.5,8.0
E00060,P00633,Contributor,2026-03-22,2026-03-30,1,5.6,6.1,7.2
E00060,P00696,Contributor,2025-08-23,2025-08-26,1,5.5,5.0,7.2
E00060,P00710,Contributor,2026-01-12,2026-01-14,1,6.4,7.2,7.6
E00060,P00756,Contributor,2024-05-17,2024-05-25,1,7.6,8.7,8.2
E00060,P00796,Contributor,2025-07-20,2025-08-01,1,9.0,9.7,8.9
E00060,P00816,Contributor,2026-02-01,2026-02-10,1,6.6,7.1,7.7
E00060,P00819,Contributor,2026-02-04,2026-02-14,1,6.7,8.0,7.8
E00060,P00840,Contributor,2023-09-15,2023-09-22,1,5.5,5.0,7.2
E00060,P00849,Contributor,2024-12-13,2024-12-17,1,8.1,8.7,8.4
E00060,P00850,Contributor,2025-04-08,2025-04-16,1,8.4,9.7,8.6
E00060,P00870,Contributor,2023-09-13,2023-09-15,1,5.5,5.0,7.2
E00060,P00887,Contributor,2023-05-23,2023-06-04,1,7.4,8.7,8.1
E00061,P00138,Contributor,2025-01-30,2025-02-08,1,6.7,6.9,7.2
E00061,P00151,Contributor,2025-11-09,2025-11-11,1,5.8,6.5,6.7
E00061,P00173,Contributor,2025-10-22,2025-11-01,1,7.3,7.6,7.4
E00061,P00192,Contributor,2024-02-07,2024-02-20,1,6.2,7.0,6.9
E00061,P00215,Contributor,2026-01-24,2026-01-26,1,5.8,5.0,6.7
E00061,P00257,Contributor,2023-04-18,2023-04-24,1,7.2,6.2,7.4
E00061,P00318,Contributor,2023-12-13,2023-12-17,1,8.0,8.2,7.8
E00061,P00366,Contributor,2023-05-06,2023-05-20,1,5.5,5.0,6.6
E00061,P00472,Contributor,2025-03-13,2025-03-18,1,5.5,5.0,6.6
E00061,P00522,Contributor,2026-01-09,2026-01-19,1,9.0,9.6,8.3
E00061,P00553,Contributor,2025-03-19,2025-03-22,1,6.3,6.3,7.0
E00061,P00562,Contributor,2026-04-12,2026-05-02,2,8.3,7.2,8.0
E00061,P00645,Contributor,2025-04-12,2025-05-05,1,6.8,8.1,7.2
E00061,P00684,Contributor,2024-01-31,2024-03-01,1,5.5,5.0,6.6
E00061,P00737,Contributor,2024-11-16,2024-12-11,1,7.6,8.8,7.6
E00061,P00749,Contributor,2026-03-21,2026-04-04,1,8.0,9.3,7.8
E00061,P00881,Contributor,2023-08-18,2023-08-25,1,6.0,6.5,6.8
E00062,P00037,Specialist,2025-12-05,2025-12-14,1,8.3,9.5,8.0
E00062,P00071,Specialist,2023-11-12,2023-11-23,1,5.5,5.0,6.6
E00062,P00079,Specialist,2024-04-29,2024-05-06,1,5.5,5.2,6.6
E00062,P00095,Specialist,2025-05-07,2025-05-18,1,7.9,8.7,7.8
E00062,P00136,Specialist,2024-10-22,2024-10-24,1,7.4,8.8,7.6
E00062,P00158,Specialist,2025-10-04,2025-11-22,2,6.6,6.8,7.2
E00062,P00203,Specialist,2024-12-24,2025-01-07,2,7.3,7.9,7.6
E00062,P00216,Specialist,2024-11-02,2024-11-14,1,6.6,7.7,7.2
E00062,P00231,Specialist,2025-02-16,2025-02-27,1,5.5,5.2,6.6
E00062,P00282,Specialist,2023-10-23,2023-10-27,1,5.5,5.0,6.6
E00062,P00338,Specialist,2024-01-16,2024-02-04,1,5.6,5.0,6.7
E00062,P00355,Specialist,2023-07-29,2023-08-02,1,6.9,8.0,7.4
E00062,P00369,Specialist,2024-01-09,2024-03-13,2,7.1,6.3,7.4
E00062,P00384,Specialist,2025-07-22,2025-08-04,1,6.4,6.7,7.1
E00062,P00388,Specialist,2023-05-25,2023-05-28,1,7.0,8.2,7.4
E00062,P00391,Specialist,2024-01-31,2024-02-21,1,6.1,6.3,7.0
E00062,P00408,Specialist,2023-08-15,2023-08-24,1,5.5,6.0,6.6
E00062,P00438,Specialist,2025-06-23,2025-07-02,1,5.5,5.0,6.6
E00062,P00440,Specialist,2023-06-28,2023-06-30,1,6.0,5.8,6.9
E00062,P00449,Specialist,2026-03-11,2026-03-20,1,5.5,5.2,6.6
E00062,P00450,Specialist,2024-12-20,2024-12-24,1,6.7,7.7,7.2
E00062,P00464,Specialist,2026-04-10,2026-02-27,1,5.5,5.0,6.6
E00062,P00486,Specialist,2023-06-19,2023-06-21,1,6.7,7.1,7.2
E00062,P00549,Specialist,2025-07-22,2025-08-01,1,7.0,7.5,7.4
E00062,P00595,Specialist,2026-02-02,2026-02-16,1,5.9,5.2,6.8
E00062,P00600,Specialist,2025-05-27,2025-06-08,1,7.2,6.2,7.5
E00062,P00639,Specialist,2023-12-03,2023-12-31,1,6.5,7.6,7.2
E00062,P00684,Specialist,2024-06-28,2024-07-02,1,5.5,5.0,6.6
E00062,P00698,Specialist,2025-02-04,2025-02-11,1,6.7,7.0,7.2
E00062,P00716,Specialist,2023-07-13,2023-08-10,1,5.5,5.0,6.6
E00062,P00732,Specialist,2026-04-12,2026-04-22,1,8.2,9.3,8.0
E00062,P00750,Specialist,2025-10-14,2025-10-16,1,8.0,9.3,7.9
E00062,P00755,Specialist,2025-09-06,2025-09-17,1,9.0,9.7,8.4
E00062,P00756,Specialist,2024-06-20,2024-07-13,1,8.0,9.3,7.9
E00062,P00774,Specialist,2025-11-27,2025-12-07,1,5.5,5.0,6.6
E00062,P00796,Specialist,2025-06-07,2025-06-17,1,6.0,6.9,6.9
E00062,P00838,Specialist,2024-08-12,2024-08-26,1,6.7,8.0,7.2
E00062,P00850,Specialist,2026-02-21,2026-03-06,1,8.7,9.7,8.2
E00062,P00880,Specialist,2025-11-01,2025-11-03,1,6.5,6.6,7.2
E00062,P00890,Specialist,2024-07-16,2024-07-28,1,7.2,6.8,7.5
E00063,P00037,Project Team Member,2025-09-22,2025-09-25,1,5.7,5.0,6.4
E00063,P00055,Project Team Member,2026-03-05,2026-04-03,2,6.4,5.8,6.7
E00063,P00091,Project Team Member,2025-12-05,2026-01-01,1,6.8,7.4,6.9
E00063,P00116,Project Team Member,2024-11-02,2024-11-23,1,5.5,5.0,6.2
E00063,P00267,Project Team Member,2025-04-11,2025-04-24,1,6.7,5.7,6.8
E00063,P00488,Project Team Member,2023-05-01,2023-05-11,1,5.5,5.0,6.2
E00063,P00505,Project Team Member,2023-12-29,2024-01-21,1,5.5,5.0,6.2
E00063,P00620,Project Team Member,2024-07-12,2024-07-17,1,5.5,5.0,6.2
E00063,P00625,Project Team Member,2026-02-17,2026-03-02,1,5.9,6.5,6.4
E00063,P00645,Project Team Member,2024-11-14,2024-11-16,1,7.1,8.4,7.0
E00063,P00713,Project Team Member,2023-12-20,2024-01-04,1,7.0,7.0,7.0
E00063,P00825,Project Team Member,2026-04-12,2026-04-18,1,6.7,7.8,6.8
E00064,P00009,Contributor,2023-05-28,2023-05-31,1,6.5,7.1,6.8
E00064,P00013,Contributor,2023-05-28,2023-07-09,2,7.1,7.9,7.0
E00064,P00050,Contributor,2025-09-01,2025-09-04,1,7.3,8.7,7.2
E00064,P00105,Contributor,2024-04-07,2024-04-21,1,5.9,5.1,6.4
E00064,P00162,Contributor,2025-06-18,2025-06-21,1,6.2,6.7,6.6
E00064,P00203,Contributor,2024-02-22,2024-03-14,1,7.8,9.1,7.4
E00064,P00215,Contributor,2025-09-12,2025-11-29,2,7.2,7.1,7.1
E00064,P00221,Contributor,2026-01-10,2026-01-24,1,5.5,5.0,6.2
E00064,P00227,Contributor,2026-02-27,2026-03-01,1,6.3,7.3,6.6
E00064,P00262,Contributor,2024-05-29,2024-06-06,1,5.5,5.0,6.2
E00064,P00298,Contributor,2025-04-14,2025-04-28,1,7.6,8.9,7.3
E00064,P00306,Contributor,2025-06-30,2025-07-10,1,5.5,5.7,6.2
E00064,P00345,Contributor,2024-02-03,2024-02-13,1,6.5,6.4,6.8
E00064,P00364,Contributor,2025-09-09,2025-09-24,1,5.5,5.0,6.2
E00064,P00383,Contributor,2024-02-24,2024-02-26,1,8.0,9.3,7.5
E00064,P00391,Contributor,2024-01-03,2024-01-15,1,5.5,5.0,6.2
E00064,P00395,Contributor,2025-11-21,2025-12-01,1,7.1,7.7,7.0
E00064,P00398,Contributor,2025-10-14,2025-11-11,1,7.1,8.4,7.0
E00064,P00405,Contributor,2025-07-20,2025-07-31,2,7.3,6.8,7.2
E00064,P00440,Contributor,2023-06-28,2023-07-21,1,7.2,6.2,7.1
E00064,P00481,Contributor,2024-04-02,2024-04-07,1,6.7,7.7,6.8
E00064,P00488,Contributor,2024-02-07,2024-02-19,1,7.3,8.5,7.2
E00064,P00489,Contributor,2024-11-08,2024-11-20,1,7.2,8.5,7.1
E00064,P00522,Contributor,2025-09-24,2025-09-27,1,7.4,8.5,7.2
E00064,P00554,Contributor,2025-02-25,2025-03-08,1,7.1,7.9,7.0
E00064,P00560,Contributor,2025-01-11,2025-01-20,1,5.7,6.0,6.4
E00064,P00581,Contributor,2023-09-17,2023-09-25,1,6.4,6.6,6.7
E00064,P00591,Contributor,2023-08-26,2023-09-06,1,5.9,5.6,6.4
E00064,P00597,Contributor,2023-11-05,2023-11-09,1,5.5,5.4,6.2
E00064,P00633,Contributor,2026-03-24,2026-04-04,1,5.5,5.0,6.2
E00064,P00649,Contributor,2024-02-13,2024-02-22,1,5.5,5.0,6.2
E00064,P00712,Contributor,2026-03-13,2026-03-17,1,5.5,5.0,6.2
E00064,P00730,Contributor,2026-03-04,2026-03-15,1,5.9,5.9,6.4
E00064,P00805,Contributor,2025-05-16,2025-05-25,1,8.0,9.3,7.5
E00064,P00809,Contributor,2025-04-06,2025-04-17,1,7.7,9.0,7.4
E00064,P00850,Contributor,2025-06-16,2025-07-01,1,5.5,5.0,6.2
E00064,P00870,Contributor,2023-06-12,2023-06-17,1,6.2,6.7,6.6
E00064,P00873,Contributor,2025-04-04,2025-10-04,2,7.3,7.2,7.2
E00064,P00875,Contributor,2024-12-03,2024-12-09,1,6.8,7.9,6.9
E00064,P00880,Contributor,2026-01-29,2026-02-28,1,6.0,7.4,6.5
E00064,P00883,Contributor,2025-12-17,2025-12-19,1,6.7,6.6,6.8
E00065,P00032,Contributor,2024-12-08,2024-12-23,1,7.0,7.5,7.9
E00065,P00037,Contributor,2026-01-13,2026-01-17,1,5.5,5.0,7.2
E00065,P00073,Contributor,2024-03-30,2024-04-10,1,5.5,5.0,7.2
E00065,P00136,Contributor,2024-12-03,2024-12-31,1,8.2,8.5,8.5
E00065,P00283,Contributor,2026-04-22,2026-05-02,1,6.3,5.8,7.6
E00065,P00375,Contributor,2025-07-09,2025-07-16,1,5.5,5.0,7.2
E00065,P00383,Contributor,2023-10-27,2023-11-14,1,5.5,5.0,7.2
E00065,P00404,Contributor,2025-07-27,2025-08-11,1,5.5,5.0,7.2
E00065,P00415,Contributor,2024-04-04,2024-04-12,1,6.4,6.4,7.6
E00065,P00472,Contributor,2025-02-07,2025-02-19,1,5.5,5.0,7.2
E00065,P00577,Contributor,2025-12-28,2026-01-07,1,5.5,5.0,7.2
E00065,P00645,Contributor,2025-06-11,2025-07-09,1,8.0,9.4,8.4
E00065,P00805,Contributor,2025-11-30,2025-12-05,1,6.0,6.6,7.4
E00065,P00839,Contributor,2025-09-02,2025-09-17,1,5.5,5.5,7.2
E00066,P00032,Project Team Member,2025-03-16,2025-03-18,1,6.0,5.9,7.6
E00066,P00076,Project Team Member,2026-01-31,2026-02-06,1,5.5,5.0,7.4
E00066,P00200,Project Team Member,2025-05-02,2025-05-11,1,5.5,5.0,7.4
E00066,P00286,Project Team Member,2025-06-09,2025-06-22,1,6.9,5.9,8.0
E00066,P00366,Project Team Member,2024-02-18,2024-02-25,1,8.0,8.9,8.6
E00066,P00534,Project Team Member,2024-09-29,2024-10-08,1,5.5,5.0,7.4
E00066,P00642,Project Team Member,2025-03-08,2025-03-17,1,7.0,8.3,8.1
E00067,P00011,Project Team Member,2024-06-17,2024-06-27,1,6.4,7.8,7.2
E00067,P00016,Project Team Member,2024-11-01,2024-11-07,1,5.5,5.0,6.8
E00067,P00021,Project Team Member,2025-09-20,2025-09-30,1,6.2,6.1,7.1
E00067,P00023,Project Team Member,2024-11-24,2024-12-12,1,6.4,6.4,7.2
E00067,P00025,Project Team Member,2025-03-18,2025-03-24,1,9.7,9.7,8.8
E00067,P00030,Project Team Member,2024-01-10,2024-01-13,1,5.5,5.0,6.8
E00067,P00126,Project Team Member,2025-07-29,2025-10-11,2,7.7,7.7,7.8
E00067,P00127,Project Team Member,2025-09-01,2025-09-16,1,5.5,5.1,6.8
E00067,P00132,Project Team Member,2023-07-19,2023-07-26,1,5.5,5.0,6.8
E00067,P00168,Project Team Member,2023-02-25,2023-03-04,1,5.5,5.0,6.8
E00067,P00178,Project Team Member,2026-04-14,2026-04-16,1,7.4,8.2,7.7
E00067,P00211,Project Team Member,2025-04-15,2025-06-10,2,8.0,7.8,8.0
E00067,P00226,Project Team Member,2024-10-21,2025-02-07,2,6.6,5.8,7.3
E00067,P00229,Project Team Member,2026-03-17,2026-03-29,1,8.0,9.3,8.0
E00067,P00249,Project Team Member,2023-06-13,2023-06-28,1,5.5,5.0,6.8
E00067,P00292,Project Team Member,2024-03-15,2024-03-22,1,6.3,6.3,7.2
E00067,P00327,Project Team Member,2025-11-22,2025-12-04,1,5.9,5.6,7.0
E00067,P00331,Project Team Member,2025-02-17,2025-02-24,1,7.4,8.7,7.7
E00067,P00363,Project Team Member,2026-03-07,2026-02-23,1,5.5,5.0,6.8
E00067,P00407,Project Team Member,2025-07-31,2025-08-05,1,9.7,9.7,8.8
E00067,P00462,Project Team Member,2026-01-09,2026-01-22,1,7.2,7.9,7.6
E00067,P00543,Project Team Member,2023-04-21,2023-04-23,1,6.1,6.4,7.0
E00067,P00548,Project Team Member,2023-09-26,2023-10-08,1,5.8,6.4,6.9
E00067,P00576,Project Team Member,2025-06-08,2025-06-21,1,5.5,5.0,6.8
E00067,P00637,Project Team Member,2024-08-27,2024-09-08,1,8.1,7.9,8.0
E00067,P00638,Project Team Member,2026-03-17,2026-03-28,1,5.5,5.0,6.8
E00067,P00686,Project Team Member,2024-12-18,2025-01-02,1,5.7,5.0,6.8
E00067,P00689,Project Team Member,2026-01-28,2026-02-04,1,7.5,7.7,7.8
E00067,P00724,Project Team Member,2026-01-25,2026-02-02,1,7.3,8.3,7.6
E00067,P00728,Project Team Member,2024-03-07,2024-04-06,1,8.5,9.5,8.2
E00067,P00895,Project Team Member,2026-03-18,2026-03-29,1,8.0,9.4,8.0
E00068,P00011,Contributor,2024-06-01,2024-06-03,1,8.4,9.7,8.7
E00068,P00032,Contributor,2025-02-23,2025-03-04,1,5.5,5.0,7.2
E00068,P00090,Contributor,2025-12-29,2026-01-04,1,7.0,6.0,8.0
E00068,P00250,Contributor,2024-06-12,2024-06-16,1,7.0,8.1,8.0
E00068,P00289,Contributor,2026-03-24,2026-03-31,1,7.1,8.4,8.0
E00068,P00332,Contributor,2025-09-08,2025-09-22,1,8.2,9.1,8.6
E00068,P00367,Contributor,2025-03-04,2025-03-07,1,6.3,6.2,7.6
E00068,P00444,Contributor,2025-01-26,2025-02-02,1,6.0,5.9,7.5
E00068,P00503,Contributor,2024-05-11,2024-05-13,1,5.9,5.2,7.4
E00068,P00545,Contributor,2024-11-08,2024-11-20,1,6.7,7.0,7.8
E00068,P00562,Contributor,2026-04-12,2026-04-14,1,6.1,5.7,7.6
E00068,P00580,Contributor,2025-04-20,2025-05-01,1,5.7,5.5,7.4
E00068,P00651,Contributor,2026-02-03,2026-02-19,1,6.4,7.4,7.7
E00068,P00706,Contributor,2023-08-20,2023-08-22,1,6.7,7.1,7.8
E00068,P00748,Contributor,2026-03-21,2026-03-27,1,5.5,5.0,7.2
E00068,P00798,Contributor,2023-03-22,2023-04-03,1,7.7,8.9,8.4
E00068,P00806,Contributor,2026-02-22,2026-02-27,1,7.2,8.1,8.1
E00069,P00009,Project Team Member,2024-02-04,2024-02-24,1,6.8,7.0,7.6
E00069,P00017,Project Team Member,2024-10-28,2024-10-30,1,6.3,6.3,7.4
E00069,P00034,Project Team Member,2023-11-24,2023-12-08,1,5.5,5.0,7.0
E00069,P00059,Project Team Member,2023-10-24,2023-12-19,2,7.5,7.9,8.0
E00069,P00083,Project Team Member,2024-04-21,2024-04-25,1,5.5,5.0,7.0
E00069,P00086,Project Team Member,2024-12-31,2025-01-22,1,6.5,7.8,7.4
E00069,P00101,Project Team Member,2025-07-24,2025-08-03,1,5.5,5.0,7.0
E00069,P00110,Project Team Member,2024-03-29,2024-04-07,1,6.0,6.3,7.2
E00069,P00121,Project Team Member,2024-04-23,2024-05-04,1,7.0,7.7,7.7
E00069,P00136,Project Team Member,2024-10-11,2024-10-18,1,6.7,7.6,7.6
E00069,P00137,Project Team Member,2025-06-20,2025-06-27,1,8.8,9.7,8.6
E00069,P00143,Project Team Member,2024-12-21,2024-12-29,1,6.4,6.6,7.4
E00069,P00150,Project Team Member,2023-11-15,2023-11-29,1,6.1,5.9,7.2
E00069,P00160,Project Team Member,2024-07-04,2024-07-17,1,7.2,8.4,7.8
E00069,P00191,Project Team Member,2025-08-24,2025-08-27,1,5.5,5.4,7.0
E00069,P00194,Project Team Member,2025-08-26,2025-09-10,1,5.5,5.0,7.0
E00069,P00216,Project Team Member,2024-12-23,2025-01-02,1,9.1,9.6,8.8
E00069,P00219,Project Team Member,2024-09-30,2024-10-21,1,8.7,9.7,8.6
E00069,P00220,Project Team Member,2023-08-12,2023-08-30,1,5.5,5.0,7.0
E00069,P00253,Project Team Member,2024-12-01,2024-12-10,1,5.9,6.3,7.2
E00069,P00254,Project Team Member,2024-01-28,2024-02-03,1,7.4,8.8,7.9
E00069,P00259,Project Team Member,2025-01-02,2025-01-15,1,5.5,5.0,7.0
E00069,P00274,Project Team Member,2025-02-14,2025-02-19,1,5.5,5.1,7.0
E00069,P00278,Project Team Member,2023-11-26,2023-12-02,1,5.5,5.6,7.0
E00069,P00309,Project Team Member,2026-03-21,2026-03-28,1,6.0,5.7,7.2
E00069,P00321,Project Team Member,2023-10-30,2023-11-07,1,8.0,9.3,8.2
E00069,P00336,Project Team Member,2024-12-23,2024-12-30,1,5.5,5.3,7.0
E00069,P00338,Project Team Member,2024-03-02,2024-03-12,1,7.9,7.5,8.2
E00069,P00350,Project Team Member,2025-10-31,2025-11-03,1,6.7,7.9,7.6
E00069,P00371,Project Team Member,2025-03-05,2025-03-15,1,5.5,5.0,7.0
E00069,P00383,Project Team Member,2024-02-25,2024-02-26,1,8.0,8.8,8.2
E00069,P00389,Project Team Member,2025-03-26,2025-04-08,1,5.5,5.0,7.0
E00069,P00395,Project Team Member,2026-01-29,2026-01-31,1,7.1,8.4,7.8
E00069,P00397,Project Team Member,2023-07-05,2023-07-31,1,5.7,6.0,7.0
E00069,P00412,Project Team Member,2025-03-19,2025-03-28,1,5.5,5.0,7.0
E00069,P00420,Project Team Member,2024-11-25,2024-12-09,1,5.5,5.0,7.0
E00069,P00427,Project Team Member,2025-09-08,2025-10-05,1,8.0,9.4,8.2
E00069,P00459,Project Team Member,2025-02-26,2025-05-11,2,6.1,5.8,7.2
E00069,P00482,Project Team Member,2023-09-23,2023-10-06,1,6.4,6.6,7.4
E00069,P00507,Project Team Member,2025-07-11,2025-07-16,1,5.5,5.0,7.0
E00069,P00508,Project Team Member,2024-11-18,2024-12-05,1,5.5,5.0,7.0
E00069,P00511,Project Team Member,2025-07-11,2025-08-09,1,7.6,8.7,8.0
E00069,P00534,Project Team Member,2024-01-28,2024-02-07,1,8.7,8.9,8.6
E00069,P00536,Project Team Member,2024-06-28,2024-06-30,1,6.1,7.1,7.2
E00069,P00540,Project Team Member,2024-06-09,2025-01-15,2,8.6,8.3,8.5
E00069,P00570,Project Team Member,2025-10-30,2025-11-14,1,7.4,8.6,7.9
E00069,P00583,Project Team Member,2026-03-22,2026-04-03,1,5.5,5.0,7.0
E00069,P00596,Project Team Member,2024-10-30,2024-11-05,1,5.5,5.0,7.0
E00069,P00601,Project Team Member,2024-01-11,2025-03-05,2,5.7,5.0,7.0
E00069,P00609,Project Team Member,2023-02-05,2023-02-13,1,5.5,5.0,7.0
E00069,P00627,Project Team Member,2024-07-25,2024-08-08,1,5.5,5.0,7.0
E00069,P00630,Project Team Member,2024-09-18,2024-09-25,1,7.2,6.5,7.8
E00069,P00663,Project Team Member,2025-03-02,2025-03-10,1,7.4,6.5,7.9
E00069,P00700,Project Team Member,2024-06-07,2024-06-22,1,6.2,5.6,7.3
E00069,P00701,Project Team Member,2025-01-14,2025-01-22,1,6.4,6.0,7.4
E00069,P00709,Project Team Member,2023-12-31,2024-01-05,1,5.5,5.1,7.0
E00069,P00742,Project Team Member,2024-01-26,2024-02-08,1,7.3,7.9,7.8
E00069,P00794,Project Team Member,2024-10-16,2024-10-20,1,6.4,6.6,7.4
E00069,P00808,Project Team Member,2025-01-18,2025-01-24,1,7.2,8.1,7.8
E00069,P00819,Project Team Member,2025-09-20,2026-02-21,2,5.5,5.0,7.0
E00069,P00824,Project Team Member,2023-06-06,2023-06-19,1,7.9,8.0,8.2
E00069,P00833,Project Team Member,2024-12-28,2025-01-02,1,7.8,8.6,8.1
E00069,P00834,Project Team Member,2024-01-11,2024-01-20,1,7.3,8.6,7.8
E00069,P00836,Project Team Member,2025-11-19,2025-11-26,1,6.0,7.4,7.2
E00069,P00840,Project Team Member,2024-10-03,2024-10-06,1,8.9,9.6,8.6
E00069,P00862,Project Team Member,2025-12-14,2025-12-27,1,7.2,8.0,7.8
E00069,P00883,Project Team Member,2025-12-04,2025-12-22,1,7.8,8.6,8.1
E00070,P00006,Coordinator,2024-07-20,2024-08-07,1,6.9,7.7,7.2
E00070,P00010,Coordinator,2023-09-12,2023-09-19,1,6.8,7.4,7.1
E00070,P00033,Coordinator,2025-03-10,2025-03-25,1,7.3,8.5,7.4
E00070,P00036,Coordinator,2023-12-22,2023-12-24,1,5.5,5.6,6.4
E00070,P00046,Coordinator,2025-05-06,2025-05-10,1,5.5,5.0,6.4
E00070,P00059,Coordinator,2024-01-10,2024-01-25,1,6.8,6.5,7.1
E00070,P00063,Coordinator,2026-03-25,2026-03-29,1,6.1,6.5,6.8
E00070,P00079,Coordinator,2023-10-28,2023-12-12,2,6.9,7.5,7.2
E00070,P00109,Coordinator,2023-07-29,2023-07-31,1,5.5,5.0,6.4
E00070,P00138,Coordinator,2024-08-10,2024-08-20,1,6.4,6.6,6.9
E00070,P00155,Coordinator,2023-04-03,2023-04-14,1,6.8,5.8,7.1
E00070,P00218,Coordinator,2026-02-26,2026-03-07,1,7.0,7.6,7.2
E00070,P00225,Coordinator,2026-02-05,2026-02-18,1,8.0,9.3,7.7
E00070,P00265,Coordinator,2025-09-11,2025-09-29,1,5.5,5.0,6.4
E00070,P00287,Coordinator,2025-08-29,2025-09-08,1,6.8,8.1,7.1
E00070,P00290,Coordinator,2024-06-16,2024-06-23,1,6.3,6.3,6.8
E00070,P00291,Coordinator,2024-03-22,2024-03-25,1,5.5,5.0,6.4
E00070,P00295,Coordinator,2025-03-29,2025-04-10,1,7.4,8.5,7.4
E00070,P00323,Coordinator,2025-11-26,2025-11-30,1,5.5,5.0,6.4
E00070,P00335,Coordinator,2024-09-26,2024-10-03,1,5.5,5.0,6.4
E00070,P00343,Coordinator,2024-02-15,2024-02-18,1,5.5,5.0,6.4
